country,violence,age,age_first,duration,urban,edu,n_children,employ_paid,own_house,own_land,att_wb,fam_ipv,part_age,part_edu,alcohol,wealth_idx,telephone_yes
IA,1,40,23.0,17.0,0,4,2,1,0,0,1,0,48.0,9.0,0,1,0
IA,0,45,20.0,25.0,0,0,0,1,0,0,0,0,53.0,0.0,1,1,0
IA,0,48,27.0,20.0,0,7,2,0,0,0,0,1,50.0,6.0,1,1,0
IA,0,42,22.0,19.0,0,4,0,0,0,0,1,0,52.0,4.0,0,1,0
IA,0,27,16.0,10.0,0,5,2,0,0,0,0,0,42.0,8.0,1,2,0
IA,0,46,19.0,26.0,0,0,0,1,0,0,0,0,50.0,0.0,0,1,0
IA,0,25,18.0,7.0,0,2,2,0,0,0,0,0,33.0,4.0,0,1,0
IA,0,46,21.0,24.0,0,0,2,0,0,0,1,0,48.0,5.0,0,2,0
IA,1,43,20.0,22.0,0,9,1,0,0,0,0,0,52.0,5.0,1,3,0
IA,0,38,23.0,15.0,0,0,2,0,0,0,0,0,39.0,10.0,0,3,0
IA,0,37,19.0,17.0,0,0,0,1,0,0,0,0,55.0,0.0,0,1,0
IA,0,49,15.0,33.0,1,8,2,0,1,0,0,0,56.0,9.0,0,4,0
IA,0,42,17.0,24.0,1,15,0,1,0,0,0,0,49.0,17.0,0,4,0
IA,0,27,18.0,8.0,1,2,1,1,1,1,0,0,29.0,5.0,0,1,0
IA,0,20,16.0,4.0,1,0,1,0,0,0,1,0,21.0,0.0,0,0,0
IA,1,40,20.0,20.0,1,0,0,1,0,0,1,0,41.0,4.0,1,1,0
IA,0,27,22.0,4.0,1,5,0,1,1,1,0,1,31.0,8.0,0,0,0
IA,0,36,28.0,7.0,1,7,1,0,0,0,0,0,38.0,7.0,0,3,0
IA,1,30,19.0,11.0,1,10,0,1,0,0,1,0,33.0,12.0,1,3,0
IA,1,20,20.0,0.0,1,7,0,1,0,0,1,0,21.0,8.0,1,2,0
IA,0,29,20.0,8.0,1,10,1,0,0,0,0,0,35.0,12.0,0,4,0
IA,0,30,16.0,14.0,1,12,0,1,0,0,0,0,35.0,15.0,1,3,0
IA,0,48,27.0,21.0,1,9,0,0,0,0,0,0,51.0,8.0,0,3,0
IA,0,25,23.0,1.0,1,9,1,0,0,0,0,0,32.0,17.0,0,3,0
IA,0,30,24.0,5.0,0,3,1,1,0,1,1,0,28.0,5.0,1,1,0
IA,1,44,31.0,12.0,0,8,0,1,1,1,1,0,44.0,7.0,0,2,0
IA,1,38,22.0,15.0,0,6,1,1,1,1,1,0,44.0,6.0,0,1,0
IA,0,43,31.0,12.0,0,8,1,1,1,1,1,0,52.0,3.0,1,2,0
IA,0,38,26.0,12.0,0,15,0,0,0,0,1,0,39.0,5.0,0,1,0
IA,0,32,20.0,12.0,0,7,0,1,0,0,0,0,45.0,8.0,0,1,0
IA,0,26,24.0,1.0,0,15,1,1,1,1,1,1,27.0,15.0,0,4,0
IA,0,21,16.0,4.0,0,9,2,0,0,0,1,0,24.0,9.0,0,3,0
IA,0,27,23.0,4.0,1,9,1,0,0,0,0,0,34.0,8.0,0,3,0
IA,0,42,16.0,25.0,1,10,0,0,0,0,0,0,50.0,16.0,0,4,0
IA,0,33,24.0,9.0,1,10,1,1,0,0,1,0,34.0,15.0,1,3,0
IA,0,20,17.0,3.0,1,9,1,1,0,0,0,0,20.0,8.0,1,2,0
IA,0,34,30.0,4.0,1,14,1,1,0,0,0,0,36.0,9.0,0,4,0
IA,0,47,38.0,9.0,1,9,0,0,1,0,0,0,37.0,7.0,0,3,0
IA,0,28,16.0,11.0,1,8,1,1,0,0,0,1,42.0,15.0,1,3,0
IA,0,27,23.0,4.0,1,8,2,0,0,0,0,0,33.0,15.0,0,3,0
IA,0,34,22.0,12.0,1,7,1,0,0,0,0,1,44.0,7.0,1,2,0
IA,0,20,20.0,0.0,1,12,0,0,0,0,0,0,27.0,15.0,1,3,0
IA,0,42,19.0,22.0,0,3,0,1,1,1,1,0,45.0,7.0,0,2,0
IA,0,39,26.0,13.0,0,5,0,0,1,1,1,0,40.0,9.0,0,1,0
IA,0,31,22.0,8.0,0,6,2,0,1,1,1,0,30.0,5.0,1,2,0
IA,0,41,23.0,18.0,0,7,0,0,1,1,1,0,72.0,5.0,0,3,0
IA,0,20,19.0,1.0,0,7,1,0,1,1,1,0,34.0,7.0,1,2,0
IA,0,35,26.0,9.0,0,7,0,0,1,1,0,0,40.0,6.0,1,1,0
IA,0,49,30.0,19.0,0,10,0,0,0,0,1,0,54.0,5.0,1,2,0
IA,1,29,27.0,2.0,0,8,1,1,0,0,1,0,29.0,6.0,0,2,0
IA,1,22,19.0,3.0,0,9,2,1,0,0,1,0,31.0,9.0,1,3,0
IA,0,33,20.0,12.0,0,8,1,0,0,0,0,0,37.0,6.0,1,3,0
IA,0,40,28.0,11.0,0,9,0,1,0,0,0,1,42.0,8.0,1,3,0
IA,0,41,19.0,22.0,0,9,2,0,0,1,1,0,42.0,6.0,0,3,0
IA,0,32,21.0,11.0,0,10,2,0,0,0,1,0,44.0,5.0,1,3,0
IA,0,30,28.0,1.0,0,10,2,0,0,0,0,1,35.0,10.0,1,2,0
IA,0,40,20.0,20.0,0,6,0,0,0,0,1,0,45.0,9.0,0,2,0
IA,0,29,28.0,0.0,0,15,0,0,0,0,0,0,27.0,12.0,0,4,0
IA,1,25,21.0,4.0,0,9,1,0,0,0,1,0,25.0,7.0,0,3,0
IA,0,25,22.0,3.0,0,9,3,1,1,0,0,0,25.0,7.0,0,3,0
IA,0,21,15.0,6.0,0,5,2,0,0,0,0,0,56.0,8.0,0,1,0
IA,0,29,29.0,0.0,0,12,0,0,0,0,0,1,40.0,15.0,0,4,0
IA,0,25,11.0,13.0,0,9,0,0,0,0,1,0,30.0,11.0,0,2,0
IA,0,29,21.0,7.0,0,9,1,0,0,0,0,0,30.0,11.0,0,1,0
IA,1,48,21.0,26.0,0,0,0,0,0,0,0,0,60.0,0.0,0,1,0
IA,1,28,18.0,9.0,0,0,2,0,0,0,1,0,39.0,9.0,1,2,0
IA,1,30,12.0,18.0,0,7,0,1,0,1,0,0,40.0,9.0,0,2,0
IA,0,31,19.0,12.0,0,6,1,0,0,0,1,0,30.0,8.0,0,1,0
IA,0,26,17.0,8.0,0,10,2,0,0,0,0,1,30.0,15.0,1,3,0
IA,0,34,21.0,13.0,0,8,1,0,1,1,0,0,44.0,10.0,1,2,0
IA,0,32,20.0,12.0,0,4,1,0,0,0,1,0,35.0,7.0,0,1,0
IA,0,31,19.0,12.0,0,3,0,1,0,0,0,0,38.0,6.0,1,0,0
IA,0,38,23.0,15.0,0,6,1,1,0,0,0,0,43.0,7.0,0,2,0
IA,0,35,18.0,17.0,1,9,0,1,0,0,0,0,43.0,10.0,0,4,0
IA,0,20,18.0,1.0,1,11,2,0,0,0,0,0,29.0,12.0,0,4,0
IA,0,49,17.0,32.0,1,0,1,0,0,0,1,0,56.0,0.0,0,2,0
IA,0,42,30.0,12.0,1,8,0,1,0,0,1,1,45.0,5.0,0,3,0
IA,0,45,34.0,11.0,1,4,0,1,0,0,0,0,49.0,15.0,0,4,0
IA,0,25,18.0,6.0,1,7,2,0,0,0,0,0,29.0,10.0,0,4,0
IA,0,39,16.0,22.0,1,5,0,0,0,0,1,0,46.0,11.0,0,4,0
IA,0,45,40.0,4.0,1,0,2,0,0,0,0,0,56.0,0.0,0,1,0
IA,0,35,21.0,14.0,1,5,0,0,0,0,1,0,34.0,9.0,1,3,0
IA,0,32,20.0,12.0,1,6,1,0,0,0,0,0,32.0,8.0,0,3,0
IA,0,29,24.0,4.0,1,9,1,0,0,0,0,0,33.0,9.0,0,4,0
IA,1,42,20.0,22.0,1,6,0,1,0,0,1,0,41.0,6.0,1,3,0
IA,0,21,18.0,3.0,1,9,1,0,1,1,0,0,23.0,3.0,0,2,0
IA,0,30,27.0,3.0,1,15,2,1,0,0,0,0,32.0,15.0,0,4,0
IA,1,37,20.0,17.0,1,9,0,1,1,1,1,1,59.0,10.0,0,2,0
IA,0,34,16.0,17.0,1,8,0,1,1,1,0,0,43.0,12.0,0,4,0
IA,0,41,35.0,5.0,1,16,1,0,0,0,0,0,42.0,15.0,0,4,0
IA,0,33,27.0,6.0,1,8,2,0,0,0,0,0,34.0,11.0,1,3,0
IA,0,28,26.0,1.0,1,9,0,1,0,0,0,0,33.0,15.0,1,3,0
IA,0,35,24.0,10.0,1,7,0,0,1,0,1,0,32.0,9.0,0,3,0
IA,0,36,31.0,4.0,1,9,1,0,1,0,1,0,30.0,9.0,0,3,0
IA,1,40,21.0,19.0,1,9,0,0,1,0,1,0,38.0,9.0,0,3,0
IA,0,23,16.0,7.0,1,9,1,0,0,0,1,0,31.0,8.0,0,2,0
IA,0,27,18.0,9.0,1,8,1,0,0,0,1,0,43.0,8.0,0,3,0
IA,0,31,19.0,12.0,1,8,0,0,0,0,1,0,38.0,8.0,0,3,0
IA,1,30,21.0,8.0,1,9,1,1,0,0,1,0,30.0,9.0,1,3,0
IA,0,40,25.0,15.0,1,10,0,0,1,0,0,0,45.0,11.0,1,3,0
IA,0,34,23.0,10.0,0,12,1,0,0,0,0,0,30.0,15.0,0,4,0
IA,0,40,17.0,22.0,0,5,0,0,0,0,1,0,42.0,6.0,0,3,1
IA,1,41,15.0,26.0,0,4,0,0,0,0,1,0,36.0,7.0,1,2,0
IA,0,28,28.0,0.0,0,7,1,0,0,0,0,0,31.0,4.0,0,2,0
IA,0,46,27.0,18.0,0,9,0,1,1,1,1,0,43.0,4.0,0,2,0
IA,0,32,17.0,15.0,0,9,0,0,0,0,0,0,43.0,9.0,0,4,0
IA,0,24,20.0,3.0,0,5,1,0,0,1,1,0,37.0,5.0,0,1,0
IA,0,39,16.0,23.0,1,9,1,1,1,1,1,0,57.0,15.0,0,3,0
IA,0,48,32.0,15.0,1,8,0,1,0,0,0,1,46.0,8.0,1,3,0
IA,0,33,26.0,7.0,1,17,1,1,1,1,1,0,37.0,9.0,0,4,0
IA,1,41,25.0,15.0,1,10,0,1,1,0,1,0,41.0,8.0,1,3,0
IA,0,30,26.0,4.0,1,16,1,1,0,0,0,0,27.0,15.0,0,4,0
IA,0,33,25.0,8.0,1,9,2,0,1,1,1,0,38.0,12.0,0,4,0
IA,0,37,22.0,15.0,1,8,0,0,0,0,1,0,52.0,8.0,1,3,0
IA,0,29,24.0,4.0,1,15,2,1,0,0,0,0,30.0,10.0,1,3,0
IA,0,41,18.0,23.0,1,10,0,1,0,0,0,1,50.0,10.0,1,4,0
IA,0,36,20.0,16.0,1,2,0,1,0,0,0,1,35.0,8.0,1,4,0
IA,0,36,22.0,14.0,1,10,0,0,1,1,0,0,38.0,5.0,0,2,0
IA,0,40,23.0,17.0,1,10,0,0,0,0,0,0,41.0,9.0,0,3,0
IA,0,43,39.0,3.0,1,9,1,1,0,0,1,0,39.0,7.0,1,3,0
IA,0,37,29.0,7.0,1,17,1,1,1,1,0,0,35.0,10.0,0,4,0
IA,0,30,23.0,6.0,1,10,2,0,1,1,0,0,27.0,9.0,0,3,0
IA,0,38,31.0,7.0,1,10,1,0,1,1,0,0,43.0,15.0,0,4,0
IA,0,40,17.0,22.0,1,10,0,1,0,0,1,0,50.0,12.0,0,2,0
IA,0,27,23.0,4.0,1,4,2,0,0,0,0,0,34.0,9.0,0,2,0
IA,0,27,23.0,4.0,1,0,2,0,0,0,0,0,29.0,4.0,0,1,0
IA,0,23,18.0,4.0,1,11,1,0,0,0,1,0,21.0,14.0,0,3,0
IA,0,27,16.0,10.0,1,7,1,0,0,0,1,0,37.0,8.0,1,2,0
IA,0,42,17.0,25.0,1,6,0,1,0,0,1,1,47.0,8.0,1,1,0
IA,0,49,44.0,5.0,0,6,0,1,1,0,0,0,39.0,8.0,0,2,0
IA,0,21,20.0,1.0,0,8,1,1,0,0,1,0,26.0,8.0,0,2,0
IA,0,44,36.0,8.0,0,12,1,0,0,0,0,0,41.0,15.0,0,4,0
IA,1,23,22.0,0.0,0,11,1,0,0,0,1,0,27.0,10.0,1,4,0
IA,0,33,26.0,6.0,0,7,0,0,0,0,0,0,35.0,11.0,0,2,0
IA,0,41,20.0,20.0,0,5,1,1,0,0,0,0,40.0,0.0,0,1,0
IA,0,25,23.0,1.0,0,12,1,0,0,0,0,0,28.0,12.0,0,4,0
IA,0,47,39.0,7.0,0,15,1,1,0,0,1,0,32.0,7.0,0,2,0
IA,0,41,32.0,8.0,0,15,1,1,1,0,1,0,48.0,7.0,0,3,0
IA,0,36,23.0,12.0,1,15,0,1,0,0,1,0,42.0,10.0,0,4,0
IA,0,30,27.0,2.0,1,15,1,1,0,0,0,0,33.0,9.0,1,4,0
IA,0,34,17.0,16.0,1,9,0,1,0,0,0,1,40.0,10.0,1,4,0
IA,1,47,19.0,27.0,1,7,1,1,0,0,1,0,49.0,12.0,0,4,0
IA,0,39,33.0,6.0,1,12,2,0,0,0,0,0,38.0,10.0,1,3,0
IA,1,34,19.0,14.0,1,6,1,0,0,0,0,0,39.0,8.0,1,2,0
IA,1,48,23.0,25.0,1,8,0,0,0,0,1,1,74.0,3.0,1,2,0
IA,1,45,23.0,22.0,1,9,0,0,0,0,1,0,39.0,6.0,1,2,0
IA,0,31,22.0,8.0,1,9,1,0,0,0,1,0,26.0,4.0,1,2,0
IA,1,35,15.0,19.0,1,4,0,0,0,0,1,0,38.0,5.0,1,1,0
IA,0,38,16.0,21.0,1,7,0,0,0,0,0,0,49.0,12.0,1,3,0
IA,0,35,13.0,22.0,1,10,0,0,0,0,0,0,33.0,8.0,1,3,0
IA,0,30,18.0,12.0,0,9,1,0,0,0,0,0,34.0,12.0,0,3,0
IA,0,24,21.0,3.0,0,9,0,0,0,0,1,0,29.0,8.0,0,3,0
IA,0,42,28.0,14.0,0,9,0,1,1,0,0,0,38.0,8.0,0,4,0
IA,0,39,17.0,21.0,0,8,1,0,0,0,1,0,51.0,12.0,0,3,0
IA,0,35,24.0,11.0,0,15,1,1,1,0,0,0,37.0,15.0,0,4,0
IA,0,24,20.0,3.0,0,10,1,0,0,1,0,0,26.0,8.0,0,3,0
IA,0,28,18.0,10.0,0,9,1,1,0,0,0,0,31.0,8.0,0,3,0
IA,0,29,21.0,7.0,0,10,2,0,0,0,0,0,30.0,7.0,0,2,0
IA,0,28,20.0,8.0,0,4,0,0,1,0,1,0,36.0,4.0,1,1,0
IA,0,38,19.0,19.0,0,7,0,1,1,1,1,0,39.0,7.0,1,2,0
IA,0,28,17.0,11.0,0,8,1,1,0,0,1,0,30.0,8.0,1,2,0
IA,0,39,16.0,22.0,0,6,0,1,1,0,1,0,47.0,2.0,1,1,0
IA,1,22,22.0,0.0,0,10,0,0,1,1,1,1,23.0,8.0,0,1,0
IA,0,44,22.0,22.0,0,6,0,0,0,0,1,0,48.0,4.0,0,1,0
IA,0,40,21.0,18.0,0,5,0,0,0,0,0,0,53.0,1.0,0,1,0
IA,0,23,19.0,4.0,0,4,1,0,0,0,0,0,24.0,11.0,0,0,0
IA,0,23,14.0,8.0,0,7,1,0,0,0,1,0,28.0,7.0,1,0,0
IA,1,23,18.0,4.0,0,2,1,0,0,0,0,0,32.0,3.0,1,1,0
IA,0,21,18.0,3.0,0,4,1,0,0,0,0,0,22.0,2.0,0,0,0
IA,1,34,19.0,14.0,0,2,0,0,0,1,1,1,36.0,4.0,1,1,0
IA,0,41,20.0,20.0,1,12,1,0,0,0,0,0,45.0,8.0,0,3,0
IA,0,28,22.0,5.0,1,10,2,0,0,0,0,0,27.0,15.0,0,4,0
IA,0,26,20.0,5.0,1,8,2,0,0,0,0,0,33.0,8.0,0,3,0
IA,0,33,31.0,2.0,1,15,1,1,0,0,0,0,29.0,9.0,0,4,0
IA,0,30,27.0,2.0,1,15,1,0,1,0,0,1,30.0,9.0,0,4,0
IA,0,23,19.0,3.0,1,10,1,0,0,0,0,0,21.0,8.0,1,2,0
IA,0,28,19.0,9.0,1,8,1,0,1,1,1,0,31.0,8.0,1,3,0
IA,0,37,25.0,11.0,1,10,1,1,0,0,1,0,38.0,13.0,0,4,0
IA,1,47,17.0,29.0,1,8,1,1,0,0,1,1,50.0,9.0,0,4,0
IA,0,32,21.0,11.0,1,6,0,0,0,0,0,0,35.0,9.0,0,4,0
IA,1,33,20.0,12.0,1,6,0,1,0,0,0,0,35.0,6.0,1,3,0
IA,0,30,18.0,11.0,1,9,1,0,0,0,1,0,31.0,7.0,0,3,0
IA,0,40,21.0,19.0,1,9,0,0,1,0,0,0,41.0,10.0,0,4,0
IA,0,29,27.0,1.0,1,15,0,0,1,1,1,0,50.0,12.0,0,4,0
IA,0,32,19.0,12.0,0,10,1,0,0,0,1,0,40.0,17.0,0,4,0
IA,0,35,18.0,17.0,0,7,0,0,0,0,0,1,39.0,9.0,1,3,0
IA,1,27,15.0,11.0,0,0,0,0,0,0,1,1,30.0,4.0,1,2,0
IA,0,25,18.0,7.0,1,9,2,0,0,0,0,0,40.0,12.0,0,3,0
IA,0,29,20.0,9.0,1,11,1,0,0,0,0,0,26.0,12.0,0,3,0
IA,0,41,20.0,20.0,1,7,0,0,1,1,1,1,45.0,9.0,0,3,0
IA,0,28,17.0,10.0,1,9,1,1,0,0,0,0,31.0,11.0,0,3,0
IA,0,20,14.0,6.0,0,8,1,1,0,0,0,1,20.0,9.0,1,2,0
IA,1,49,26.0,22.0,0,5,0,1,0,0,0,0,45.0,3.0,1,2,0
IA,0,47,18.0,29.0,0,0,0,1,0,0,0,0,47.0,7.0,0,2,0
IA,0,27,20.0,6.0,0,3,2,1,0,0,0,0,37.0,4.0,1,1,0
IA,1,42,18.0,24.0,0,3,0,1,0,0,1,0,36.0,5.0,1,3,0
IA,0,28,17.0,10.0,0,0,0,1,0,0,0,0,27.0,3.0,1,2,0
IA,0,36,17.0,18.0,1,8,0,1,0,0,1,0,24.0,9.0,0,2,0
IA,1,26,18.0,8.0,1,3,0,0,0,0,1,0,38.0,9.0,0,2,0
IA,0,20,14.0,5.0,1,6,2,0,0,0,0,0,23.0,3.0,0,1,0
IA,0,27,18.0,9.0,1,10,2,1,0,0,0,0,31.0,10.0,0,3,0
IA,0,45,27.0,17.0,1,7,0,0,1,1,0,0,46.0,5.0,0,3,0
IA,0,25,15.0,10.0,1,9,2,0,1,0,0,0,27.0,4.0,0,2,0
IA,0,21,17.0,4.0,1,7,1,0,0,0,1,1,25.0,7.0,1,1,0
IA,0,35,24.0,11.0,1,6,2,0,0,0,0,1,58.0,12.0,0,1,0
IA,0,49,26.0,22.0,1,3,0,0,0,0,0,0,48.0,2.0,1,3,0
IA,0,35,19.0,16.0,1,10,0,0,0,0,0,0,41.0,15.0,1,4,0
IA,0,28,17.0,10.0,1,12,1,1,0,0,0,0,30.0,15.0,0,4,0
IA,1,32,22.0,10.0,1,12,0,1,0,0,1,0,25.0,9.0,1,2,0
IA,0,35,22.0,12.0,1,9,2,0,0,0,0,0,38.0,10.0,0,4,0
IA,0,36,22.0,14.0,1,10,0,0,0,0,0,0,32.0,12.0,0,3,0
IA,0,30,26.0,4.0,1,8,1,0,0,0,1,0,25.0,9.0,1,3,0
IA,1,45,17.0,28.0,1,3,0,0,0,0,1,0,42.0,8.0,0,4,0
IA,0,45,19.0,26.0,1,5,0,1,1,1,0,0,47.0,6.0,1,4,0
IA,0,29,15.0,13.0,1,9,1,0,1,0,1,0,38.0,8.0,1,4,0
IA,0,44,33.0,10.0,1,8,0,1,0,0,1,0,65.0,0.0,1,1,0
IA,0,46,16.0,29.0,1,6,1,0,0,0,0,0,45.0,4.0,0,4,0
IA,1,35,27.0,7.0,0,9,1,0,0,0,0,0,30.0,8.0,1,3,0
IA,0,38,19.0,19.0,0,8,0,0,0,0,0,0,39.0,8.0,1,3,0
IA,0,44,18.0,25.0,0,5,0,1,0,0,0,0,45.0,7.0,0,2,0
IA,0,23,17.0,5.0,0,10,2,0,0,0,0,0,27.0,12.0,0,4,0
IA,0,38,33.0,4.0,0,0,1,0,1,1,1,0,55.0,1.0,0,1,0
IA,0,38,21.0,17.0,0,7,0,0,1,1,1,0,41.0,15.0,0,2,0
IA,0,41,17.0,23.0,0,12,1,1,0,0,0,0,42.0,12.0,1,3,0
IA,0,35,23.0,12.0,0,9,0,1,0,0,0,1,36.0,8.0,0,1,0
IA,0,22,16.0,6.0,0,10,2,0,1,1,1,0,26.0,8.0,0,2,0
IA,0,30,21.0,8.0,0,12,1,1,0,0,1,0,27.0,9.0,1,2,0
IA,0,38,12.0,25.0,0,0,2,0,0,0,1,0,45.0,2.0,0,0,0
IA,1,28,22.0,6.0,0,0,2,0,0,0,0,1,33.0,0.0,1,0,0
IA,0,43,20.0,23.0,0,0,2,0,0,0,1,0,45.0,0.0,0,0,0
IA,0,26,14.0,11.0,0,0,2,0,1,0,1,0,28.0,8.0,0,1,0
IA,0,28,11.0,16.0,0,0,0,0,0,0,1,0,38.0,3.0,1,1,0
IA,0,35,13.0,22.0,0,0,0,1,0,0,0,1,38.0,4.0,1,0,0
IA,0,25,16.0,9.0,0,0,2,0,0,0,1,0,36.0,0.0,0,0,0
IA,0,49,20.0,29.0,0,0,1,0,0,0,0,0,54.0,4.0,0,2,0
IA,1,25,19.0,6.0,0,5,2,0,0,0,1,0,30.0,5.0,1,1,0
IA,1,36,20.0,16.0,0,6,2,0,0,0,0,0,44.0,9.0,1,2,0
IA,0,41,26.0,15.0,0,5,1,1,1,0,1,0,38.0,7.0,1,1,0
IA,1,29,11.0,17.0,0,9,0,1,0,0,0,0,40.0,8.0,1,1,0
IA,0,31,21.0,9.0,0,8,2,0,0,0,0,0,32.0,11.0,0,3,0
IA,0,28,17.0,10.0,0,0,2,0,0,0,0,0,30.0,6.0,0,1,0
IA,0,45,29.0,15.0,0,7,1,0,0,0,1,0,56.0,5.0,0,3,0
IA,0,24,17.0,7.0,0,3,2,0,0,0,1,0,29.0,3.0,1,1,0
IA,0,29,15.0,14.0,0,7,2,1,0,0,0,0,38.0,3.0,0,1,0
IA,1,30,17.0,13.0,0,5,1,1,0,0,0,0,36.0,6.0,0,2,0
IA,1,25,19.0,5.0,0,7,2,0,0,0,1,0,27.0,9.0,1,3,0
IA,0,34,16.0,17.0,0,0,2,0,0,0,0,0,38.0,3.0,1,1,0
IA,0,31,25.0,5.0,0,8,2,0,0,0,1,0,34.0,6.0,0,3,0
IA,0,32,27.0,5.0,0,12,2,0,1,0,1,0,27.0,12.0,0,3,0
IA,0,35,17.0,18.0,0,5,0,0,1,1,1,0,35.0,7.0,0,2,0
IA,1,27,25.0,2.0,0,12,2,0,1,1,1,0,30.0,12.0,0,2,0
IA,0,30,24.0,6.0,0,7,0,1,0,0,0,0,26.0,9.0,1,3,0
IA,0,43,22.0,20.0,0,9,1,0,1,1,1,0,42.0,7.0,0,2,0
IA,0,21,16.0,5.0,0,10,1,1,0,0,0,0,26.0,9.0,1,3,0
IA,0,33,22.0,11.0,0,8,1,0,1,1,1,0,31.0,6.0,0,1,0
IA,0,31,29.0,2.0,0,7,1,0,1,1,1,0,26.0,7.0,0,3,0
IA,1,36,20.0,15.0,0,8,0,1,0,0,0,0,35.0,8.0,1,3,0
IA,1,42,29.0,13.0,1,4,0,0,0,0,1,0,44.0,8.0,1,3,0
IA,0,26,24.0,2.0,1,12,1,0,0,0,1,0,25.0,15.0,1,4,0
IA,0,41,16.0,24.0,1,4,0,1,1,1,0,0,45.0,4.0,0,4,0
IA,1,42,33.0,9.0,1,9,0,1,0,0,1,0,41.0,15.0,0,3,0
IA,0,45,29.0,16.0,0,8,0,0,0,0,0,0,70.0,1.0,0,4,0
IA,0,42,19.0,23.0,0,6,1,1,0,0,0,0,61.0,8.0,0,3,0
IA,0,28,19.0,8.0,0,5,2,1,0,0,0,0,31.0,7.0,0,1,0
IA,0,42,19.0,22.0,1,7,0,1,0,0,1,0,46.0,7.0,1,4,0
IA,1,40,19.0,20.0,1,6,0,0,0,0,0,0,38.0,11.0,1,2,0
IA,0,46,23.0,23.0,1,9,0,0,0,0,1,0,49.0,8.0,0,4,0
IA,0,35,22.0,12.0,1,12,1,1,0,0,1,0,44.0,9.0,0,4,0
IA,1,38,22.0,15.0,1,12,0,1,0,0,0,0,38.0,9.0,1,4,0
IA,1,35,20.0,15.0,1,9,0,1,1,0,0,0,40.0,9.0,1,3,0
IA,0,29,24.0,5.0,1,12,2,1,0,0,1,0,30.0,8.0,1,3,0
IA,0,17,17.0,0.0,0,8,0,0,0,0,0,0,23.0,11.0,1,3,0
IA,0,36,17.0,19.0,0,7,0,0,0,0,0,0,44.0,8.0,0,2,0
IA,0,30,23.0,7.0,0,8,2,0,1,0,1,1,32.0,10.0,1,2,0
IA,1,28,18.0,10.0,0,7,2,0,0,0,1,0,37.0,7.0,1,2,0
IA,1,29,22.0,7.0,0,11,0,0,0,0,0,0,38.0,5.0,1,3,0
IA,1,43,25.0,18.0,0,16,0,1,0,0,1,0,42.0,15.0,1,4,0
IA,0,32,19.0,12.0,0,10,2,0,0,0,1,0,28.0,11.0,1,4,0
IA,1,31,28.0,2.0,0,5,2,0,0,0,1,0,28.0,8.0,1,2,0
IA,0,42,33.0,9.0,0,12,0,1,1,1,0,0,43.0,12.0,0,4,0
IA,0,33,24.0,8.0,0,12,1,0,0,0,0,0,42.0,12.0,0,3,0
IA,1,43,19.0,23.0,0,7,0,1,1,1,1,0,46.0,8.0,0,1,0
IA,0,40,18.0,21.0,0,8,1,0,1,1,1,0,53.0,7.0,1,1,0
IA,0,34,16.0,17.0,0,4,0,0,1,1,0,0,37.0,0.0,1,1,0
IA,0,20,19.0,0.0,0,5,2,1,0,0,1,1,26.0,9.0,1,4,0
IA,0,45,17.0,27.0,0,3,0,0,1,1,0,0,54.0,2.0,0,1,0
IA,0,28,22.0,5.0,0,9,2,0,1,1,0,0,32.0,5.0,1,2,0
IA,0,15,15.0,0.0,0,9,0,1,1,1,1,1,22.0,10.0,0,2,0
IA,0,29,15.0,14.0,0,2,2,0,0,1,1,0,35.0,7.0,0,3,0
IA,0,26,19.0,6.0,0,4,1,1,1,1,1,0,38.0,7.0,1,2,0
IA,0,29,25.0,3.0,0,6,0,1,0,0,0,0,46.0,7.0,0,2,0
IA,0,36,17.0,19.0,0,7,0,0,0,0,0,0,43.0,3.0,0,3,0
IA,0,46,22.0,24.0,0,5,1,0,1,1,0,0,65.0,4.0,0,1,0
IA,0,22,18.0,4.0,0,2,2,0,0,0,0,0,23.0,8.0,0,1,0
IA,0,24,20.0,3.0,0,9,1,1,0,0,1,1,26.0,6.0,0,1,0
IA,0,22,15.0,6.0,0,2,1,0,1,1,1,0,24.0,6.0,0,0,0
IA,0,37,19.0,18.0,0,2,2,0,0,0,0,0,38.0,8.0,0,2,0
IA,0,23,18.0,4.0,0,9,2,0,0,0,0,0,26.0,9.0,0,2,0
IA,0,37,24.0,13.0,0,5,2,0,0,0,1,0,41.0,7.0,0,2,0
IA,0,25,20.0,5.0,0,7,2,1,0,0,0,0,24.0,5.0,0,3,0
IA,0,26,19.0,7.0,0,6,2,0,0,0,1,0,36.0,7.0,0,2,0
IA,0,35,19.0,16.0,0,7,0,0,0,0,1,0,38.0,12.0,0,3,0
IA,0,41,19.0,21.0,0,7,0,1,0,0,0,0,45.0,7.0,0,4,0
IA,0,30,18.0,11.0,0,9,1,0,1,0,1,0,34.0,7.0,0,2,0
IA,0,36,27.0,9.0,1,0,0,0,0,0,0,0,32.0,8.0,0,3,0
IA,0,34,27.0,7.0,1,10,2,0,0,0,0,0,45.0,19.0,0,4,0
IA,1,33,21.0,12.0,1,7,0,0,0,0,1,0,32.0,7.0,0,3,0
IA,0,33,17.0,15.0,1,9,0,0,1,0,0,0,38.0,9.0,0,4,0
IA,0,39,31.0,8.0,1,17,1,1,1,1,0,0,38.0,15.0,0,4,0
